command_auxdaq_sdwrite,flag_auxdaq_sdwrite,time_internal_seconds,time_auxdaq_us,position_engine_ticks,speed_engine_rpm,position_secondary_ticks,speed_secondary_rpm,pressure_frontbrake_psi,pressure_rearbrake_psi,lds_pedal_mm,imu_acceleration_x,imu_acceleration_y,imu_acceleration_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_temperature
0,1,0.767921,1870784501,8877534,1701,68566,0,311.601593017578,2052.65625,126.3427734375,0,0,0,0,0,0,25
0,1,0.81293,1870832693,8878354,1711,68566,0,311.601593017578,2052.34350585938,126.33056640625,0,0,0,0,0,0,25
0,1,0.886961,1870875676,8879095,1725,68566,0,311.601593017578,2052.6171875,126.327514648438,0,0,0,0,0,0,25
0,1,0.900964,1870918138,8879810,1676,68566,0,311.484344482422,2052.6171875,126.321411132813,0,0,0,0,0,0,25
0,1,0.944978,1870959643,8880521,1655,68566,0,311.5234375,2052.6171875,126.324462890625,0,0,0,0,0,0,25
0,1,0.985988,1871000974,8881243,1800,68566,0,312.578155517578,2052.3828125,126.315307617188,0,0,0,0,0,0,25
0,1,1.026997,1871041176,8881941,1716,68566,0,310.7421875,2049.0234375,126.144409179688,0,0,0,0,0,0,25
0,1,1.064007,1871082471,8882650,1735,68566,0,309.648468017578,2049.375,126.162719726563,0,0,0,0,0,0,25
0,1,1.110016,1871125241,8883375,1702,68566,0,310.78125,2048.828125,126.141357421875,0,0,0,0,0,0,25
0,1,1.184045,1871167848,8884115,1683,68566,0,310.8984375,2049.21875,126.153564453125,0,0,0,0,0,0,25
0,1,1.214036,1871208895,8884825,1780,68566,0,311.953125,2049.0234375,126.1474609375,0,0,0,0,0,0,25
0,1,1.233041,1871250804,8885550,1729,68566,0,309.5703125,2049.375,126.153564453125,0,0,0,0,0,0,25
0,1,1.27405,1871293655,8886297,1746,68566,0,310.859375,2049.0234375,126.150512695313,0,0,0,0,0,0,25
0,1,1.321059,1871335704,8887018,1712,68566,0,310.7421875,2049.3359375,126.15966796875,0,0,0,0,0,0,25
0,1,1.366072,1871378592,8887766,1690,68566,0,310.7421875,2049.1015625,126.150512695313,0,0,0,0,0,0,25
0,1,1.44809,1871420687,8888498,1786,68566,0,309.609344482422,2049.1015625,126.144409179688,0,0,0,0,0,0,25
0,1,1.452106,1871463578,8889232,1706,68566,0,310.7421875,2049.296875,126.1474609375,0,0,0,0,0,0,25
0,1,1.490118,1871505885,8889956,1696,68566,0,310.7421875,2049.1015625,126.1474609375,0,0,0,0,0,0,25
0,1,1.535127,1871548906,8890672,1654,68566,0,309.609344482422,2049.17944335938,126.1474609375,0,0,0,0,0,0,25
0,1,1.592142,1871591136,8891381,1632,68566,0,309.648468017578,2049.453125,126.15966796875,0,0,0,0,0,0,25
0,1,1.615129,1871636273,8892165,1774,68566,0,309.648468017578,2049.2578125,126.156616210938,0,0,0,0,0,0,25
0,1,1.66414,1871677633,8892874,1733,68566,0,310.7421875,2049.0625,126.156616210938,0,0,0,0,0,0,25
0,1,1.713169,1871720566,8893624,1716,68566,0,312.0703125,2049.2578125,126.162719726563,0,0,0,0,0,0,25
0,1,1.746177,1871763713,8894364,1741,68566,0,311.992156982422,2049.140625,126.15966796875,0,0,0,0,0,0,25
0,1,1.793324,1871804264,8895063,1705,68566,0,312.031219482422,2049.41381835938,126.165771484375,0,0,0,0,0,0,25
0,1,1.831313,1871846973,8895809,1774,68566,0,311.992156982422,2049.2578125,126.153564453125,0,0,0,0,0,0,25
0,1,1.89633,1871887811,8896517,1756,68566,0,313.1640625,2049.296875,126.1474609375,0,0,0,0,0,0,25
0,1,1.914335,1871930380,8897272,1735,68566,0,311.914031982422,2049.41381835938,126.156616210938,0,0,0,0,0,0,25
0,1,1.962344,1871972630,8898000,1742,68566,0,311.914031982422,2048.94506835938,126.153564453125,0,0,0,0,0,0,25
0,1,1.994351,1872013393,8898700,1724,68566,0,312.6171875,2051.9921875,126.300048828125,0,0,0,0,0,0,25
0,1,2.043363,1872054304,8899418,1776,68566,0,311.640625,2052.421875,126.324462890625,0,0,0,0,0,0,25
0,1,2.080371,1872094926,8900111,1688,68566,0,311.601593017578,2052.421875,126.324462890625,0,0,0,0,0,0,25
0,1,2.125399,1872137660,8900838,1665,68566,0,311.484344482422,2053.4765625,126.318359375,0,0,0,0,0,0,25
0,1,2.172394,1872180162,8901563,1740,68566,0,312.773406982422,2052.3046875,126.318359375,0,0,0,0,0,0,25
0,1,2.200411,1872221191,8902271,1707,68566,0,312.6953125,2052.4609375,126.321411132813,0,0,0,0,0,0,25
0,1,2.242423,1872263057,8903001,1772,68566,0,312.773406982422,2052.890625,126.333618164063,0,0,0,0,0,0,25
0,1,2.283435,1872303334,8903688,1702,68566,0,312.734375,2052.6953125,126.318359375,0,0,0,0,0,0,25
0,1,2.326427,1872344085,8904389,1695,68566,0,311.445281982422,2052.421875,126.321411132813,0,0,0,0,0,0,25
0,1,2.367435,1872386767,8905116,1717,68566,0,312.656219482422,2052.4609375,126.321411132813,0,0,0,0,0,0,25
0,1,2.410474,1872431251,8905885,1709,68566,0,311.484344482422,2052.3828125,126.318359375,0,0,0,0,0,0,25
0,1,2.479459,1872472010,8906594,1770,68566,0,312.6953125,2052.6171875,126.318359375,0,0,0,0,0,0,25
0,1,2.498464,1872514351,8907320,1727,68566,0,311.601593017578,2052.4609375,126.324462890625,0,0,0,0,0,0,25
0,1,2.542489,1872557941,8908082,1705,68566,0,310.3125,2052.81225585938,126.33056640625,0,0,0,0,0,0,25
0,1,2.590486,1872600398,8908813,1760,68566,0,312.773406982422,2052.6953125,126.327514648438,0,0,0,0,0,0,25
0,1,2.632497,1872643242,8909551,1739,68566,0,311.445281982422,2052.1875,126.303100585938,0,0,0,0,0,0,25
0,1,2.669504,1872684294,8910271,1761,68566,0,310.234375,2052.421875,126.315307617188,0,0,0,0,0,0,25
0,1,2.714516,1872727359,8911002,1675,68566,0,310.3125,2052.5390625,126.333618164063,0,0,0,0,0,0,25
0,1,2.796547,1872769179,8911714,1647,68566,0,311.562469482422,2052.2265625,126.30615234375,0,0,0,0,0,0,25
0,1,2.799547,1872811301,8912434,1756,68566,0,312.6953125,2052.2265625,126.321411132813,0,0,0,0,0,0,25
0,1,2.839543,1872853758,8913157,1720,68566,0,310.390594482422,2052.3828125,126.324462890625,0,0,0,0,0,0,25
0,1,2.883566,1872895809,8913886,1735,68567,72,310.507781982422,2052.4609375,126.336669921875,0,0,0,0,0,0,25
0,1,2.917581,1872938499,8914609,1691,68567,28,311.5234375,2052.734375,126.33056640625,0,0,0,0,0,0,25
0,1,2.960184,1872981379,8915348,1667,68567,17,310.4296875,2052.3046875,126.327514648438,0,0,0,0,0,0,25
0,1,3.004213,1873022753,8916071,1800,68567,12,310.820281982422,2049.375,126.15966796875,0,0,0,0,0,0,25
0,1,3.042222,1873063185,8916771,1723,68567,10,309.5703125,2049.375,126.156616210938,0,0,0,0,0,0,25
0,1,3.102348,1873110254,8917583,1706,68567,8,309.531219482422,2049.0625,126.1474609375,0,0,0,0,0,0,25
0,1,3.13836,1873151367,8918281,1701,68567,7,309.531219482422,2048.984375,126.162719726563,0,0,0,0,0,0,25
0,1,3.178347,1873193991,8919017,1673,68567,6,309.765625,2049.21875,126.156616210938,0,0,0,0,0,0,25
0,1,3.216374,1873235276,8919719,1746,68567,5,309.609344482422,2049.21875,126.153564453125,0,0,0,0,0,0,25
0,1,3.264366,1873277826,8920435,1707,68567,4,310.703094482422,2049.1015625,126.156616210938,0,0,0,0,0,0,25
0,1,3.298373,1873319049,8921146,1712,68567,4,311.953125,2049.3359375,126.153564453125,0,0,0,0,0,0,25
0,1,3.340401,1873360120,8921840,1688,68567,4,310.7421875,2049.0234375,126.153564453125,0,0,0,0,0,0,25
0,1,3.4204,1873403149,8922582,1666,68567,3,309.648468017578,2049.53125,126.165771484375,0,0,0,0,0,0,25
0,1,3.425403,1873446058,8923327,1789,68567,3,309.6875,2049.3359375,126.156616210938,0,0,0,0,0,0,25
0,1,3.468413,1873489240,8924070,1735,68567,3,310.859375,2049.21875,126.168823242188,0,0,0,0,0,0,25
0,1,3.524444,1873531365,8924809,1728,68567,3,310.78125,2049.0625,126.168823242188,0,0,0,0,0,0,25
0,1,3.570455,1873574437,8925553,1755,68567,2,310.703094482422,2048.984375,126.156616210938,0,0,0,0,0,0,25
0,1,3.602462,1873616576,8926288,1714,68567,2,310.78125,2049.17944335938,126.165771484375,0,0,0,0,0,0,25
0,1,3.66548,1873685566,8927471,1705,68567,2,310.7421875,2049.17944335938,126.150512695313,0,0,0,0,0,0,25
0,1,3.738492,1873752110,8928619,1684,68567,2,310.820281982422,2048.75,126.150512695313,0,0,0,0,0,0,25
0,1,3.7735,1873793707,8929332,1754,68567,2,309.5703125,2049.21875,126.153564453125,0,0,0,0,0,0,25
0,1,3.826512,1873836480,8930059,1730,68567,2,310.703094482422,2048.984375,126.162719726563,0,0,0,0,0,0,25
0,1,3.859521,1873876728,8930761,1730,68567,1,310.859375,2048.90600585938,126.162719726563,0,0,0,0,0,0,25
0,1,3.897533,1873917884,8931469,1721,68567,1,309.5703125,2049.53125,126.15966796875,0,0,0,0,0,0,25
0,1,3.944571,1873959959,8932205,1702,68567,1,309.648468017578,2049.21875,126.168823242188,0,0,0,0,0,0,25
0,1,3.985665,1874000481,8932915,1795,68567,1,309.531219482422,2049.17944335938,126.153564453125,0,0,0,0,0,0,25
0,1,4.059682,1874043229,8933652,1722,68567,1,311.5234375,2052.734375,126.327514648438,0,0,0,0,0,0,25
0,1,4.066684,1874087723,8934423,1703,68567,1,311.5234375,2052.3046875,126.33056640625,0,0,0,0,0,0,25
0,1,4.114699,1874130392,8935140,1686,68567,1,311.484344482422,2052.34350585938,126.339721679688,0,0,0,0,0,0,25
0,1,4.159705,1874171057,8935825,1644,68567,1,310.273406982422,2052.3046875,126.321411132813,0,0,0,0,0,0,25
0,1,4.203717,1874211207,8936496,1717,68567,1,310.234375,2051.7578125,126.309204101563,0,0,0,0,0,0,25
0,1,4.235703,1874254146,8937213,1733,68567,1,311.484344482422,2052.57788085938,126.336669921875,0,0,0,0,0,0,25
