command_auxdaq_sdwrite,flag_auxdaq_sdwrite,time_internal_seconds,time_auxdaq_us,position_engine_ticks,speed_engine_rpm,position_secondary_ticks,speed_secondary_rpm,pressure_frontbrake_psi,pressure_rearbrake_psi,lds_pedal_mm,imu_acceleration_x,imu_acceleration_y,imu_acceleration_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_temperature
0,1,0.415639,2460458564,1658236,1785,29034,0,22.6171913146973,2054.1796875,124.911499023438,0.248853549361229,-4.28793859481812,13.2705945968628,0.0146607654169202,0.0146607654169202,-0.228463590145111,75.53515625
0,1,0.442645,2460499889,1658960,1776,29034,0,23.8281192779541,2054.3359375,124.91455078125,-1.00498557090759,-4.26879549026489,10.1024971008301,0.0146607654169202,0.0146607654169202,-0.0867428630590439,75.515625
0,1,0.485655,2460541373,1659697,1738,29034,0,22.6171913146973,2054.21875,124.920654296875,4.7234320640564,-0.378066003322601,9.88235759735107,0.100181899964809,0.100181899964809,-0.283441454172134,75.53125
0,1,0.524663,2460583114,1660428,1773,29034,0,22.5390491485596,2054.1015625,124.91455078125,1.61754810810089,2.36889433860779,10.3034954071045,0.0146607654169202,0.0146607654169202,-0.150272846221924,75.6015625
0,1,0.575677,2460623525,1661117,1680,29034,0,23.7890472412109,2053.90625,124.920654296875,-4.51764869689941,1.65104758739471,6.70468902587891,0.0232128798961639,0.0232128798961639,0.188146486878395,75.6640625
0,1,0.606687,2460665303,1661834,1682,29034,0,23.7890472412109,2054.29663085938,124.932861328125,1.44526493549347,0.813559710979462,10.5427761077881,-0.0549778714776039,-0.0549778714776039,0.400727599859238,75.69140625
0,1,0.651695,2460706891,1662523,1675,29034,0,23.7890472412109,2054.1015625,124.91455078125,3.19681096076965,-1.96211457252502,8.19781017303467,-0.0549778714776039,-0.0549778714776039,0.0390953756868839,75.73046875
0,1,0.693702,2460751744,1663276,1632,29034,0,22.6953029632568,2054.0234375,124.929809570313,-3.7471604347229,-1.33519506454468,10.8777713775635,0.0378736443817616,0.0378736443817616,-0.157603219151497,75.75
0,1,0.734715,2460793501,1663969,1709,29034,0,22.6562328338623,2054.2578125,124.9267578125,3.06759881973267,1.45483613014221,7.53260564804077,0.0378736443817616,0.0378736443817616,-0.056199599057436,75.78125
0,1,0.782723,2460839700,1664716,1590,29034,0,22.6171913146973,2054.0234375,124.91455078125,1.83768773078918,2.42153668403625,7.57089042663574,0.250454753637314,0.250454753637314,0.219911485910416,75.8046875
0,1,0.820733,2460880107,1665383,1622,29034,0,23.8281192779541,2054.21875,124.917602539063,-2.16311192512512,-0.593420028686523,11.9784698486328,-0.0390953756868839,-0.0390953756868839,0.0305432621389627,75.8046875
0,1,0.890764,2460927811,1666137,1620,29034,0,22.6171913146973,2053.9453125,124.908447265625,0.904487013816833,-4.74736022949219,14.3138656616211,0.296880483627319,0.296880483627319,-0.0244346093386412,75.84375
0,1,0.910752,2460969542,1666850,1645,29034,0,22.6171913146973,2053.9453125,124.91455078125,-5.6422758102417,-1.21076834201813,8.75773143768311,0.107512280344963,0.107512280344963,-0.0708603635430336,75.87109375
0,1,0.96478,2461015690,1667646,1864,29034,0,22.226541519165,2050.9375,124.737548828125,1.43090796470642,2.737389087677,11.19362449646,0.00733038270846009,0.00733038270846009,-0.01588249579072,75.94140625
0,1,1.000771,2461057649,1668382,1729,29034,0,23.3984298706055,2050.9765625,124.74365234375,-0.277567446231842,-3.20638227462769,12.0981121063232,0.0537561401724815,0.0537561401724815,0.581543684005737,75.984375
0,1,1.042787,2461102465,1669182,1739,29034,0,23.4375,2050.62475585938,124.734497070313,2.97667145729065,1.45483613014221,0.540777981281281,-0.04764748737216,-0.04764748737216,0.502131223678589,76.015625
0,1,1.090127,2461144043,1669903,1786,29034,0,23.5156116485596,2050.62475585938,124.74365234375,2.60817646980286,-0.808774054050446,10.23171043396,-0.01588249579072,-0.01588249579072,-0.0635299831628799,75.984375
0,1,1.160207,2461191263,1670708,1668,29034,0,23.4375,2050.78125,124.7314453125,-5.58006238937378,1.76590323448181,10.9112710952759,-0.117286123335361,-0.117286123335361,0.0464257597923279,76.83203125
0,1,1.195217,2461231333,1671391,1673,29034,0,22.226541519165,2050.62475585938,124.722290039063,1.43569374084473,-1.53140652179718,12.3326082229614,0.0464257597923279,0.0464257597923279,0.0146607654169202,76.078125
0,1,1.218221,2461277817,1672152,1662,29034,0,23.4765701293945,2050.78125,124.74365234375,1.79461693763733,-2.01475667953491,11.4041929244995,0.00733038270846009,0.00733038270846009,0.124616511166096,76.0703125
0,1,1.262633,2461319229,1672859,1666,29034,0,23.5156116485596,2050.78125,124.740600585938,3.44566488265991,-0.0765703245997429,10.1024971008301,0.107512280344963,0.107512280344963,-0.0794124826788902,76.08984375
0,1,1.332697,2461365836,1673647,1732,29034,0,23.3984298706055,2050.5078125,124.725341796875,0.373280346393585,2.58424830436707,10.0354976654053,-0.0232128798961639,-0.0232128798961639,-0.134390354156494,76.15625
0,1,1.347685,2461406721,1674322,1630,29034,0,23.3203163146973,2050.7421875,124.740600585938,-1.83768773078918,4.34057998657227,6.42712211608887,-0.0232128798961639,-0.0232128798961639,-0.0635299831628799,76.15234375
0,1,1.393696,2461452846,1675111,1681,29034,0,23.4765701293945,2050.5859375,124.740600585938,0.301495641469955,1.65104758739471,9.93021392822266,0.0146607654169202,0.0146607654169202,-0.0708603635430336,76.2890625
